project,street,postal,year,typeOfSale,propertyType,price_psm,lat,lon
PARC BLEU,JOO CHIAT PLACE,,2022,3,Apartment,12436.974789915967,1.314173043367881,103.9076081975545
PARC BLEU,JOO CHIAT PLACE,,2023,3,Apartment,16046.511627906977,1.314173043367881,103.9076081975545
PARC BLEU,JOO CHIAT PLACE,,2023,3,Apartment,16697.674418604653,1.314173043367881,103.9076081975545
PARC BLEU,JOO CHIAT PLACE,,2022,3,Apartment,15813.953488372093,1.314173043367881,103.9076081975545
PARC BLEU,JOO CHIAT PLACE,,2023,3,Apartment,16666.666666666668,1.314173043367881,103.9076081975545
PARC BLEU,JOO CHIAT PLACE,,2024,3,Apartment,13798.076923076924,1.314173043367881,103.9076081975545
PARC BLEU,JOO CHIAT PLACE,,2024,3,Apartment,17441.86046511628,1.314173043367881,103.9076081975545
PARC BLEU,JOO CHIAT PLACE,,2024,3,Apartment,13867.924528301886,1.314173043367881,103.9076081975545
LA MARIPOSA,MANGIS ROAD,,2022,1,Apartment,19536.0,1.312707634182185,103.9046711980214
LA MARIPOSA,MANGIS ROAD,,2022,1,Apartment,18992.16,1.312707634182185,103.9046711980214
LA MARIPOSA,MANGIS ROAD,,2022,1,Apartment,21265.625,1.312707634182185,103.9046711980214
LA MARIPOSA,MANGIS ROAD,,2022,1,Apartment,21062.5,1.312707634182185,103.9046711980214
LA MARIPOSA,MANGIS ROAD,,2022,1,Apartment,20546.875,1.312707634182185,103.9046711980214
LA MARIPOSA,MANGIS ROAD,,2022,1,Apartment,20828.125,1.312707634182185,103.9046711980214
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,8507.462686567163,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,7894.736842105263,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,9861.788617886179,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,8947.368421052632,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,8648.648648648648,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,9065.934065934065,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,10176.991150442478,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,9505.520661157025,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,8976.744186046511,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,10500.0,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,10081.967213114754,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,9256.198347107438,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,9915.966386554623,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,11250.0,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,10964.912280701754,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,10901.639344262296,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,10867.256637168142,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,11315.78947368421,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2022,3,Executive Condominium,9917.355371900827,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,11130.434782608696,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,11327.433628318584,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,10077.519379844962,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,11317.829457364342,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,10833.333333333334,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,11631.578947368422,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,11228.070175438597,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10342.465753424658,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,11065.573770491803,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10894.30894308943,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2023,3,Executive Condominium,9834.710743801654,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10852.713178294574,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10574.066666666668,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10833.333333333334,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,11250.0,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10310.077519379845,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10975.609756097561,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10644.628099173553,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10578.512396694216,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,11085.271317829458,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,12015.503875968992,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10653.23076923077,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,11666.666666666666,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10714.285714285714,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10350.877192982456,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,11304.347826086956,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10853.658536585366,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10745.61403508772,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,11627.906976744185,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10902.777777777777,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10803.27868852459,1.373932574810752,103.9011402969641
THE FLORIDA,HOUGANG AVENUE 7,,2024,3,Executive Condominium,10655.737704918032,1.373932574810752,103.9011402969641
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,15478.260869565218,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,12962.962962962964,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13966.94214876033,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13978.494623655914,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,10262.008733624454,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13086.41975308642,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13966.537634408602,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14148.936170212766,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13308.641975308641,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13765.432098765432,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13086.41975308642,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14893.617021276596,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14516.129032258064,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,15483.849462365592,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14193.548387096775,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14255.31914893617,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14301.075268817205,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,12285.714285714286,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,11808.457142857143,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13322.742857142857,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14408.602150537634,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13827.160493827161,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13881.720430107527,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,10796.747967479674,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13695.238095238095,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14623.655913978495,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14301.075268817205,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13829.787234042553,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14521.27659574468,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,12839.506172839507,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,12666.666666666666,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13703.703703703704,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15238.095238095239,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14430.716049382716,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14049.382716049382,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15880.516129032258,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14197.530864197532,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,12190.47619047619,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15123.96694214876,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14825.777777777777,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15037.037037037036,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,11734.69387755102,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,13142.857142857143,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15047.619047619048,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14365.591397849463,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,14197.530864197532,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15032.258064516129,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15212.765957446809,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15212.765957446809,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2022,3,Executive Condominium,15053.763440860215,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15238.095238095239,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,13884.297520661157,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,14285.714285714286,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15172.043010752688,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,17021.27659574468,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,14938.271604938273,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,14523.809523809523,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15885.714285714286,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,14567.901234567902,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15376.344086021505,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,12284.263959390863,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16333.333333333334,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16776.395061728395,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,15438.01652892562,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16332.129032258064,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16084.647619047619,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,14120.689655172413,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16989.247311827956,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16159.111111111111,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15741.935483870968,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15455.407407407407,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,14523.809523809523,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15698.924731182795,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,16000.0,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16760.330578512396,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,17204.301075268817,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,13809.52380952381,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16276.595744680852,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15591.397849462366,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15569.89247311828,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,15904.761904761905,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,17978.72340425532,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16774.1935483871,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16275.12380952381,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,15238.095238095239,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,15809.52380952381,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16518.51851851852,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,15809.52380952381,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,17283.95061728395,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,14235.849056603774,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16000.0,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16361.904761904761,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,14876.03305785124,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16236.559139784946,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,14086.95652173913,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15156.099173553719,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,14892.47311827957,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16236.559139784946,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15289.256198347108,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,15537.190082644629,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16796.68085106383,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,15600.0,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15140.495867768595,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16344.086021505376,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,17355.371900826445,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16881.720430107525,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15802.469135802468,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,14761.904761904761,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,16190.47619047619,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15409.52380952381,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16170.212765957447,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15768.595041322315,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,17530.864197530864,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,18677.685950413223,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16275.12380952381,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2023,3,Executive Condominium,15289.256198347108,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,18181.81818181818,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,17318.51851851852,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16009.548387096775,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,17096.774193548386,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,16903.063829787236,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,17037.02857142857,1.359616059470994,103.9401912154616
THE TAMPINES TRILLIANT,TAMPINES CENTRAL 7,,2024,3,Executive Condominium,17849.462365591397,1.359616059470994,103.9401912154616
KOVAN GRANDEUR,TAMPINES ROAD,,2022,3,Apartment,15882.35294117647,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2022,3,Apartment,13490.566037735849,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2022,3,Apartment,15000.0,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2023,3,Apartment,17000.0,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2022,3,Apartment,11035.29411764706,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2023,3,Apartment,15833.333333333334,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2022,3,Apartment,15000.0,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2023,3,Apartment,16117.64705882353,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2023,3,Apartment,16111.111111111111,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2023,3,Apartment,13478.260869565218,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2022,3,Apartment,13735.849056603774,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2023,3,Apartment,14864.864864864865,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2023,3,Apartment,13773.584905660377,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2024,3,Apartment,15094.33962264151,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2023,3,Apartment,18055.555555555555,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2024,3,Apartment,11411.764705882353,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2024,3,Apartment,13773.584905660377,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2024,3,Apartment,10823.529411764706,1.360745318097697,103.8919858755548
KOVAN GRANDEUR,TAMPINES ROAD,,2023,3,Apartment,16764.70588235294,1.360745318097697,103.8919858755548
BISHAN 8,BISHAN STREET 21,,2022,3,Condominium,14259.25925925926,1.349180338466708,103.8467025723217
BISHAN 8,BISHAN STREET 21,,2022,3,Condominium,15090.09009009009,1.349180338466708,103.8467025723217
BISHAN 8,BISHAN STREET 21,,2022,3,Condominium,15648.148148148148,1.349180338466708,103.8467025723217
BISHAN 8,BISHAN STREET 21,,2022,3,Condominium,12535.211267605633,1.349180338466708,103.8467025723217
BISHAN 8,BISHAN STREET 21,,2022,3,Condominium,14537.037037037036,1.349180338466708,103.8467025723217
BISHAN 8,BISHAN STREET 21,,2022,3,Condominium,15870.37037037037,1.349180338466708,103.8467025723217
BISHAN 8,BISHAN STREET 21,,2023,3,Condominium,16740.74074074074,1.349180338466708,103.8467025723217
BISHAN 8,BISHAN STREET 21,,2022,3,Condominium,15000.0,1.349180338466708,103.8467025723217
BISHAN 8,BISHAN STREET 21,,2024,3,Condominium,17500.0,1.349180338466708,103.8467025723217
