OBJECTID,ECSI,SEVI
8299,0.337797,0.086309
8300,0.15545,0.080557
8302,0.449682,0.398407
8303,0.351893,0.51306
8304,0.403298,0.380358
8305,0.374074,0.548077
8306,0.42575,0.435084
8307,0.277996,0.452101
8308,0.38396,0.111801
8309,0.368603,0.102903
8310,0.396516,0.438633
8311,0.442612,0.41495
8313,0.308141,0.140375
8314,0.312746,0.527064
8315,0.249014,0.131831
8316,0.428366,0.565438
8317,0.148337,0.420964
8318,0.406242,0.161762
8319,0.366576,0.471706
8320,0.403046,0.558482
8322,0.493289,0.443886
8323,0.409821,0.437276
8324,0.325625,0.130524
8325,0.37516,0.11992
8326,0.317726,0.472039
8327,0.314832,0.575535
8328,0.328724,0.091151
8329,0.280363,0.481871
8330,0.170867,0.122404
8331,0.419483,0.470536
8332,0.246137,0.516664
8333,0.338441,0.668989
8334,0.283687,0.314049
8335,0.345887,0.556476
8336,0.445102,0.397222
8337,0.395212,0.50667
8338,0.383486,0.454363
8339,0.426636,0.44533
8340,0.189807,0.397395
8341,0.373763,0.480357
8342,0.414878,0.742635
8343,0.395202,0.459652
8344,0.384031,0.667581
8345,0.114097,0.455223
8346,0.116275,0.535435
8347,0.330468,0.684758
8348,0.353025,0.12834
8349,0.221573,0.456196
8350,0.424294,0.144264
8351,0.29215,0.449712
8352,0.456672,0.432065
8353,0.484382,0.50236
8355,0.42949,0.479775
8356,0.362696,0.709692
8357,0.369723,0.25559
8358,0.419349,0.399186
8359,0.27495,0.121873
8360,0.140362,0.076841
8361,0.325293,0.48691
8362,0.405548,0.473991
8363,0.411407,0.372005
8364,0.330762,0.476435
8365,0.31829,0.299628
8366,0.399222,0.119868
8367,0.284452,0.531864
8368,0.28159,0.488379
8369,0.284834,0.594286
8370,0.338332,0.432489
8372,0.321071,0.299228
8373,0.118745,0.581763
8374,0.072717,0.026093
8375,0.402178,0.110278
8376,0.157002,0.276559
8377,0.421025,0.365748
8379,0.341815,0.098763
8380,0.299724,0.299059
8381,0.471844,0.417234
8382,0.408906,0.456552
8383,0.378852,0.151105
8384,0.282189,0.31461
8385,0.352822,0.108995
8386,0.391604,0.463593
8387,0.076127,0.029682
8388,0.176868,0.132054
8389,0.249341,0.48122
8390,0.300634,0.142265
8391,0.429747,0.54148
8392,0.161356,0.37813
8393,0.342476,0.460488
8394,0.396674,0.118115
8395,0.410568,0.404086
8396,0.08505,0.076656
8399,0.349554,0.566781
8400,0.434301,0.472146
8401,0.299406,0.449253
8402,0.329127,0.519613
8403,0.279318,0.508842
8404,0.373869,0.447831
8405,0.34466,0.116811
8406,0.170007,0.099259
8407,0.128659,0.521694
8408,0.383073,0.444021
8409,0.353623,0.385575
8410,0.380926,0.637238
8411,0.328755,0.312205
8412,0.406218,0.473824
8414,0.469961,0.45993
8415,0.179875,0.143
8416,0.29336,0.02978
8417,0.353035,0.138539
8418,0.184176,0.289873
8420,0.400063,0.334496
8421,0.42553,0.417437
8422,0.41801,0.772104
8423,0.416876,0.423384
8424,0.456023,0.332249
8425,0.388829,0.165818
8426,0.364218,0.504385
8427,0.340434,0.311841
8428,0.340268,0.301568
8429,0.327063,0.396481
8430,0.263327,0.438522
8431,0.47414,0.397966
8432,0.349505,0.305476
8433,0.410019,0.490197
8435,0.318972,0.37908
8436,0.476975,0.565014
8437,0.35285,0.460323
8438,0.467764,0.47232
8439,0.336052,0.419469
8440,0.26098,0.395126
8441,0.110211,0.130146
8442,0.227633,0.62073
8444,0.214319,0.63679
8445,0.328275,0.477657
8446,0.296065,0.456343
8448,0.464238,0.485426
8449,0.280402,0.4475
8450,0.333275,0.458331
8451,0.488711,0.46205
8452,0.383654,0.650741
8453,0.43232,0.53513
8454,0.311236,0.654721
8455,0.337299,0.15034
8456,0.368091,0.125625
8457,0.240728,0.131673
8458,0.466149,0.558206
8459,0.299392,0.492454
8460,0.366718,0.673202
8461,0.341476,0.256763
8462,0.242783,0.428424
8463,0.291548,0.140103
8464,0.294408,0.50049
8465,0.110081,0.478342
8466,0.403204,0.147002
8467,0.332767,0.084674
8468,0.31583,0.613967
8469,0.181007,0.255857
8470,0.303939,0.595805
8471,0.35465,0.530422
8472,0.332088,0.563411
8473,0.281918,0.520366
8474,0.372058,0.343183
8476,0.2928,0.413904
8477,0.416586,0.112932
8478,0.386505,0.323239
8479,0.375321,0.664544
8480,0.327769,0.133989
8481,0.386531,0.68821
8482,0.372602,0.29885
8483,0.25198,0.457377
8484,0.108747,0.533774
8485,0.30785,0.416361
8486,0.291436,0.46521
8487,0.40387,0.411762
8488,0.299406,0.631782
8489,0.328944,0.339484
8490,0.383418,0.429212
8491,0.378784,0.302287
8492,0.336693,0.126878
8494,0.404748,0.380713
8495,0.112171,0.259514
8496,0.138522,0.242812
8498,0.384601,0.248377
8499,0.397837,0.557864
8500,0.423366,0.38293
8501,0.158471,0.127869
8502,0.355493,0.057784
8503,0.336793,0.553217
8504,0.362196,0.28074
8505,0.378431,0.307553
8506,0.385663,0.064202
8507,0.398218,0.427702
8508,0.35305,0.439024
8509,0.412237,0.512646
8510,0.347777,0.669193
8512,0.316564,0.301385
8515,0.306336,0.528388
8516,0.432561,0.142551
8517,0.316494,0.513726
8518,0.338573,0.155164
8520,0.272092,0.426686
8521,0.391976,0.420327
8522,0.296585,0.386555
8523,0.255547,0.419786
8524,0.254983,0.107738
8525,0.366481,0.098765
8526,0.417005,0.293003
8527,0.344754,0.429539
8528,0.358862,0.357106
8529,0.195308,0.445881
8530,0.374113,0.466385
8531,0.367986,0.077006
8532,0.415068,0.42844
8533,0.434742,0.423713
8534,0.384188,0.103739
8535,0.366169,0.123169
8537,0.307693,0.62588
8539,0.142159,0.63015
8540,0.315167,0.059346
8541,0.231872,0.048381
8542,0.382406,0.674876
8544,0.324982,0.452188
8545,0.35097,0.084422
8546,0.300547,0.39964
8548,0.207952,0.126187
8549,0.274309,0.537356
8550,0.399703,0.339084
8551,0.160977,0.413101
8552,0.394408,0.482018
8553,0.421363,0.533622
8554,0.202207,0.448013
8555,0.310166,0.118627
8556,0.349435,0.542683
8557,0.244127,0.081396
8558,0.42534,0.62311
8560,0.20017,0.288951
8561,0.340639,0.130523
8562,0.08353,0.235197
8563,0.38509,0.4597
8564,0.433211,0.274352
8565,0.358189,0.122819
8566,0.399607,0.393419
8567,0.393929,0.435856
8568,0.288991,0.113737
8569,0.356072,0.116296
8570,0.329982,0.025723
8571,0.392822,0.479943
8572,0.335515,0.123517
8573,0.37051,0.357699
8574,0.412852,0.643476
8575,0.253656,0.488745
8576,0.416597,0.562686
8577,0.466718,0.372365
8578,0.368668,0.441587
8579,0.259617,0.259373
8581,0.37947,0.305643
8582,0.202852,0.11918
8583,0.360434,0.574056
8584,0.129481,0.487504
8585,0.437332,0.422393
8586,0.239716,0.029953
8587,0.232617,0.419703
8588,0.149572,0.079561
8589,0.381074,0.597717
8590,0.230898,0.451226
8591,0.390351,0.265047
8592,0.361734,0.542061
8594,0.395398,0.410226
8595,0.39272,0.664484
8596,0.173269,0.118951
8597,0.230748,0.274636
8598,0.140819,0.411034
8599,0.393042,0.482373
8600,0.377927,0.435478
8601,0.425353,0.526066
8602,0.316959,0.44234
8603,0.226074,0.451528
8604,0.401026,0.336846
8605,0.408206,0.299517
8607,0.383976,0.504834
8608,0.353409,0.797513
8609,0.308392,0.148252
8610,0.379491,0.519161
8611,0.395823,0.376928
8612,0.263503,0.53265
8613,0.415364,0.390544
8614,0.252099,0.375002
8615,0.358025,0.581619
8616,0.411009,0.46238
8617,0.353924,0.495365
8618,0.30556,0.292206
8619,0.30824,0.372225
8620,0.12314,0.359648
8621,0.287469,0.058947
8625,0.388298,0.417879
8626,0.169377,0.104751
8627,0.321852,0.573502
8628,0.278303,0.121232
8629,0.396051,0.416648
8630,0.156105,0.496261
8631,0.348395,0.57386
8632,0.406983,0.543222
8633,0.321453,0.585662
8635,0.299953,0.461765
8636,0.394313,0.505173
8638,0.162142,0.418903
8639,0.137117,0.406193
8640,0.435675,0.473018
8641,0.375053,0.419736
8642,0.268121,0.46465
8643,0.372859,0.292424
8644,0.461612,0.586794
8645,0.432189,0.454611
8646,0.478371,0.451495
8648,0.37897,0.423073
8649,0.355959,0.11752
8650,0.296602,0.10826
8651,0.332037,0.053384
8653,0.166463,0.254721
8654,0.429031,0.410884
8655,0.326793,0.550169
8656,0.405709,0.571003
8657,0.306335,0.478701
8658,0.388826,0.431798
8659,0.309589,0.490581
8660,0.385127,0.117882
8662,0.352661,0.117456
8663,0.164173,0.381791
8664,0.265768,0.243916
8665,0.308181,0.577267
8666,0.116348,0.088408
8667,0.322111,0.962594
8668,0.360926,0.63475
8669,0.348399,0.525849
8670,0.394053,0.404523
8671,0.40288,0.126255
8673,0.379003,0.447046
8674,0.456562,0.405899
8675,0.325303,0.633776
8676,0.151126,0.179411
8677,0.355608,0.505189
8678,0.347887,0.624302
8679,0.338263,0.426139
8680,0.429117,0.380869
8681,0.380806,0.629467
8682,0.15897,0.382943
8683,0.386304,0.417892
8684,0.394577,0.113253
8685,0.433851,0.114108
8686,0.406641,0.312459
8687,0.479276,0.422572
8688,0.216052,0.556247
8689,0.41791,0.556433
8690,0.365477,0.123416
8691,0.325774,0.02957
8692,0.401178,0.127496
8693,0.349504,0.292789
8694,0.394422,0.432084
8695,0.27223,0.133173
8697,0.319021,0.148542
8698,0.225415,0.461769
8699,0.264063,0.147535
8700,0.280452,0.447872
8701,0.363711,0.104739
8702,0.39132,0.444342
8703,0.271787,0.522946
8704,0.12153,0.480574
8705,0.352724,0.532384
8706,0.215015,0.582077
8708,0.343097,0.297775
8709,0.295122,0.418063
8710,0.418145,0.577133
8711,0.228728,0.324313
8712,0.323194,0.445046
8713,0.384059,0.149166
8714,0.288483,0.655582
8715,0.283674,0.463841
8716,0.46667,0.381432
8717,0.404251,0.119898
8718,0.342993,0.594209
8719,0.31255,0.385388
8720,0.443862,0.416499
8721,0.357286,0.403247
8722,0.357356,0.391464
8723,0.271951,0.120921
8724,0.443729,0.455588
8725,0.310605,0.135413
8726,0.461046,0.617924
8727,0.127238,0.138709
8728,0.365904,0.121277
8729,0.275253,0.531094
8730,0.329012,0.080924
8731,0.343248,0.411919
8732,0.390448,0.477283
8733,0.352984,0.312542
8734,0.456823,0.108697
8735,0.40499,0.432603
8736,0.255803,0.311746
8737,0.435473,0.116576
8738,0.386886,0.109399
8739,0.374887,0.488964
8740,0.38684,0.296941
8741,0.236532,0.296732
8742,0.370068,0.122543
8743,0.347943,0.108985
8745,0.253445,0.538109
8746,0.353915,0.475599
8747,0.437387,0.331679
8749,0.280974,0.488064
8750,0.445352,0.424063
8751,0.432687,0.364078
8752,0.365434,0.067801
8753,0.182212,0.100641
8754,0.349364,0.130118
8755,0.297054,0.545319
8756,0.292139,0.094602
8757,0.352171,0.805531
8758,0.29405,0.418704
8759,0.388983,0.111238
8760,0.404259,0.501324
8761,0.172947,0.420741
8762,0.349655,0.298181
8763,0.436626,0.427969
8764,0.388018,0.517022
8765,0.383962,0.468522
8766,0.34814,0.292318
8767,0.067315,0.028991
8768,0.273372,0.356125
8770,0.40803,0.42095
8773,0.291006,0.072806
8774,0.37726,0.114381
8775,0.420715,0.622461
8776,0.307949,0.434675
8777,0.349203,0.130977
8778,0.261291,0.105936
8779,0.312139,0.516192
8780,0.312919,0.581933
8781,0.091956,0.298272
8782,0.362351,0.410012
8783,0.408381,0.367919
8784,0.268937,0.519429
8785,0.337343,0.039708
8786,0.462858,0.536719
8787,0.392828,0.427839
8788,0.353547,0.405235
8789,0.311386,0.225223
8790,0.360415,0.279921
8791,0.253408,0.104509
8792,0.386555,0.402684
8794,0.384829,0.45526
8795,0.444942,0.344595
8796,0.26811,0.35176
8797,0.382283,0.342445
8798,0.477054,0.426306
8799,0.05995,0.025427
8800,0.148919,0.421246
8801,0.135676,0.48051
8802,0.311959,0.562796
8803,0.448889,0.38962
8804,0.996111,0.28144
8805,0.27307,0.324621
8806,0.211553,0.081514
8807,0.238991,0.562661
8808,0.1346,0.476585
8809,0.372216,0.432615
8810,0.346956,0.484757
8812,0.470191,0.405899
8813,0.432232,0.444174
8814,0.376094,0.448783
8815,0.194226,0.381889
8816,0.459132,0.441329
8817,0.46345,0.451035
8818,0.433299,0.16216
8819,0.384148,0.474715
8820,0.252479,0.298627
8821,0.148531,0.397542
8822,0.378566,0.111069
8823,0.351971,0.389602
8824,0.215896,0.086995
8825,0.330613,0.051542
8826,0.318662,0.418779
8827,0.359696,0.081612
8828,0.40418,0.415627
8830,0.34577,0.489059
8831,0.142166,0.227597
8832,0.331445,0.286754
8833,0.463013,0.362346
8834,0.414089,0.575906
8835,0.304191,0.677934
8836,0.190363,0.41665
8838,0.309381,0.35293
8839,0.120269,0.0971
8840,0.284069,0.454738
8841,0.391748,0.527381
8842,0.278194,0.503205
8843,0.488878,0.411801
8844,0.341145,0.145021
8846,0.130318,0.103044
8847,0.353346,0.110907
8848,0.360993,0.316395
8849,0.143528,0.324773
8850,0.31461,0.094731
8851,0.44291,0.376576
8852,0.485034,0.450398
8853,0.374297,0.41726
8854,0.429335,0.370515
8855,0.332581,0.587211
8856,0.317997,0.654966
8858,0.433846,0.497521
8859,0.436891,0.314833
8860,0.127464,0.50321
8861,0.393057,0.358526
8862,0.368658,0.290197
8863,0.035895,0.023616
8864,0.347096,0.553448
8865,0.462397,0.519336
8866,0.348874,0.422847
8867,0.434432,0.397504
8868,0.302221,0.271907
8870,0.127862,0.364015
8871,0.456174,0.453228
8872,0.303449,0.438459
8873,0.269693,0.110034
8875,0.410928,0.524903
8876,0.472078,0.413909
8877,0.364672,0.133685
8878,0.060972,0.032307
8879,0.354893,0.352484
8880,0.396638,0.439235
8881,0.333805,0.453285
8882,0.267035,0.45204
8883,0.278832,0.500672
8884,0.484173,0.488824
8885,0.409965,0.387741
8886,0.164704,0.356921
8887,0.406162,0.446682
8888,0.358805,0.349301
8889,0.273318,0.30503
8890,0.250326,0.31115
8891,0.380745,0.293962
8892,0.373769,0.116026
8893,0.328675,0.131979
8895,0.361573,0.414834
8896,0.38491,0.546164
8897,0.429662,0.381374
8898,0.483738,0.48864
8899,0.365132,0.634891
8900,0.417082,0.407559
8901,0.353158,0.11778
8902,0.345358,0.44747
8903,0.316951,0.263491
8904,0.447992,0.318379
8905,0.345214,0.107584
8906,0.402694,0.453707
8907,0.484318,0.421569
8908,0.321267,0.459511
8909,0.399666,0.657111
8911,0.371524,0.132405
8912,0.448679,0.522441
8913,0.039361,0.010448
8914,0.327019,0.469621
8915,0.16388,0.336255
8916,0.282586,0.534038
8917,0.43917,0.507304
8918,0.488235,0.433371
8919,0.128918,0.174412
8920,0.314101,0.538297
8921,0.448716,0.105455
8922,0.358459,0.116293
8923,0.399449,0.346222
8924,0.375336,0.491118
8925,0.114315,0.445588
8926,0.309793,0.330964
8927,0.360365,0.121716
8928,0.425571,0.382221
8929,0.458173,0.632398
8930,0.391986,0.430664
8931,0.411526,0.396266
8932,0.359607,0.413565
8933,0.123917,0.07304
8935,0.302339,0.356968
8936,0.315212,0.050064
8937,0.395069,0.474134
8938,0.477441,0.325829
8939,0.139145,0.460324
8940,0.437681,0.296002
8941,0.412491,0.321432
8942,0.353471,0.316056
8944,0.253993,0.090953
8945,0.303782,0.48082
8946,0.310098,0.135501
8947,0.36525,0.488042
8948,0.19795,0.438399
8949,0.301617,0.126552
8950,0.379261,0.299642
8951,0.370326,0.372781
8952,0.341753,0.24179
8953,0.364106,0.390339
8954,0.379505,0.117324
8955,0.327587,0.523408
8956,0.396234,0.443617
8957,0.439009,0.493057
8959,0.365553,0.313646
8961,0.132998,0.091105
8962,0.390289,0.111642
8963,0.366561,0.118646
8964,0.342192,0.481508
8966,0.109027,0.365352
8967,0.319731,0.147168
8968,0.407592,0.430122
8969,0.350734,0.512814
8970,0.483506,0.423776
8971,0.348171,0.487712
8972,0.409623,0.283375
8973,0.403137,0.158944
8974,0.320523,0.537618
8975,0.04453,0.022243
8976,0.331313,0.323735
8977,0.393201,0.540273
8978,0.414657,0.492341
8979,0.43397,0.426658
8980,0.386952,0.108143
8982,0.273626,0.476924
8983,0.351209,0.457947
8984,0.48929,0.423498
8985,0.422807,0.367405
8986,0.259841,0.517001
8987,0.217031,0.436866
8989,0.300127,0.370749
8991,0.333889,0.395229
8992,0.246182,0.369374
8993,0.304563,0.148464
8995,0.361139,0.455756
8996,0.402163,0.361812
8997,0.346877,0.453875
8998,0.311143,0.373597
8999,0.354957,0.641661
9000,0.328587,0.497638
9001,0.371509,0.373264
9002,0.417728,0.483947
9003,0.408032,0.345594
9004,0.327835,0.133901
9005,0.401042,0.416007
9006,0.292733,0.674969
9007,0.373563,0.412383
9008,0.473312,0.508044
9009,0.35283,0.50093
9010,0.299967,0.3662
9011,0.472486,0.689903
9012,0.421057,0.379943
9013,0.228195,0.160901
9014,0.352602,0.132863
9015,0.388591,0.37858
9018,0.322246,0.120383
9019,0.342363,0.085007
9020,0.31036,0.73685
9021,0.291223,0.441958
9022,0.313335,0.096058
9023,0.356919,0.61766
9024,0.356257,0.139875
9025,0.163122,0.331887
9026,0.372274,0.693446
9027,0.428538,0.333123
9028,0.337126,0.113593
9029,0.440125,0.423804
9030,0.395436,0.118389
9031,0.429849,0.503276
9032,0.368344,0.489514
9033,0.399797,0.421607
9034,0.408166,0.274757
9035,0.289415,0.520816
9036,0.105813,0.385435
9037,0.364357,0.508166
9038,0.415323,0.164101
9039,0.356162,0.55242
9041,0.445035,0.473646
9042,0.189083,0.075982
9043,0.344093,0.29732
9045,0.211438,0.102306
9047,0.132801,0.085259
9050,0.47984,0.526047
9051,0.332046,0.094961
9053,0.366345,0.77918
9054,0.217349,0.095647
9055,0.470665,0.430237
9057,0.388001,0.325259
9058,0.351835,0.185806
9059,0.461729,0.434363
9060,0.401928,0.225793
9061,0.213609,0.08176
9062,0.425967,0.524538
9063,0.133313,0.544403
9064,0.347778,0.577475
9065,0.250128,0.611013
9066,0.471863,0.408159
9067,0.380358,0.49039
9070,0.245259,0.428063
9071,0.229172,0.312829
9073,0.411977,0.623155
9074,0.310889,0.139893
9075,0.336918,0.632231
9076,0.403417,0.556047
9077,0.260142,0.113427
9078,0.427394,0.498401
9079,0.384738,0.581435
9080,0.327398,0.431843
9081,0.39619,0.560719
9082,0.37461,0.264518
9083,0.464364,0.43009
9084,0.237428,0.01649
9085,0.370428,0.362295
9086,0.409517,0.373554
9087,0.394271,0.109522
9088,0.214645,0.15628
9089,0.102038,0.263562
9090,0.40351,0.284179
9091,0.048606,0.014303
9092,0.117096,0.41362
9093,0.397806,0.738697
9094,0.352635,0.60374
9095,0.316768,0.149833
9096,0.131742,0.499466
9097,0.49955,0.418707
9098,0.344539,0.105461
9099,0.374183,0.133629
9100,0.299563,0.344396
9101,0.365776,0.492371
9102,0.388817,0.461676
9103,0.340506,0.121788
9104,0.409686,0.451281
9105,0.405672,0.296526
9106,0.354472,0.748232
9107,0.280167,0.488508
9108,0.333697,0.386561
9109,0.381528,0.300778
9110,0.331829,0.49718
9111,0.314298,0.951466
9112,0.410069,0.106484
9113,0.145616,0.523616
9114,0.392617,0.357002
9115,0.415183,0.479388
9116,0.394201,0.319048
9118,0.314139,0.575976
9119,0.466729,0.474265
9120,0.336398,0.407067
9121,0.051467,0.02356
9122,0.423099,0.170847
9123,0.379564,0.096714
9124,0.342505,0.122188
9125,0.378307,0.45227
9126,0.426608,0.44456
9127,0.367631,0.32196
9128,0.369932,0.108544
9129,0.353159,0.683588
9130,0.261121,0.126524
9131,0.387689,0.435791
9132,0.297546,0.349799
9133,0.306254,0.601199
9134,0.404461,0.359361
9135,0.389308,0.441337
9136,0.17116,0.102572
9137,0.31665,0.56153
9138,0.363609,0.303963
9139,0.371475,0.481233
9140,0.266147,0.439435
9141,0.333893,0.443206
9142,0.286848,0.578458
9143,0.078151,0.222484
9144,0.441468,0.408209
9145,0.430864,0.646298
9146,0.431428,0.471694
9147,0.429445,0.538044
9148,0.422315,0.456286
9149,0.280107,0.216777
9150,0.340798,0.51123
9151,0.328874,0.13051
9152,0.253295,0.389352
9153,0.415634,0.35483
9154,0.145286,0.465709
9155,0.325045,0.514523
9156,0.405069,0.46967
9157,0.34334,0.140096
9158,0.377001,0.105861
9159,0.33195,0.029206
9160,0.376931,0.563464
9161,0.313008,0.473475
9162,0.373423,0.38536
9163,0.430521,0.430443
9164,0.123995,0.241149
9165,0.28599,0.150214
9166,0.216044,0.329697
9167,0.321181,0.09772
9168,0.287364,0.07248
9169,0.058837,0.014913
9171,0.352629,0.715966
9172,0.338616,0.357966
9173,0.379555,0.428958
9174,0.364559,0.378575
9175,0.288915,0.116824
9176,0.368051,0.508255
9177,0.414035,0.437676
9178,0.25595,0.509173
9179,0.358845,0.825245
9180,0.191478,0.318819
9181,0.351289,0.153521
9182,0.374067,0.180015
9183,0.287211,0.291148
9184,0.352838,0.522843
9185,0.395374,0.108091
9186,0.356765,0.304361
9187,0.132075,0.33732
9188,0.124971,0.45546
9189,0.379416,0.683492
9190,0.311714,0.479769
9192,0.388962,0.398748
9193,0.096927,0.561063
9194,0.099705,0.213958
9195,0.060897,0.042616
9196,0.103191,0.128748
9197,0.22822,0.499545
9199,0.365576,0.146487
9201,0.409258,0.146087
9202,0.358817,0.18909
9203,0.364663,0.290098
9204,0.296608,0.138757
9205,0.419197,0.442375
9206,0.347718,0.398619
9207,0.272549,0.563827
9210,0.094986,0.349736
9211,0.28862,0.366589
9213,0.411373,0.386484
9214,0.292834,0.148647
9217,0.357725,0.103504
9218,0.224939,0.524652
9219,0.371368,0.402528
9220,0.454069,0.4484
9221,0.444075,0.472175
9222,0.14954,0.384074
9223,0.317679,0.391269
9224,0.438708,0.476699
9225,0.082791,0.125085
9226,0.369981,0.325184
9227,0.145887,0.429561
9228,0.40354,0.420969
9229,0.33569,0.53118
9230,0.360092,0.512062
9231,0.268441,0.506098
9232,0.218966,0.854456
9233,0.105078,0.432828
9234,0.313195,0.123073
9235,0.334187,0.663466
9236,0.3661,0.390977
9237,0.421631,0.808894
9238,0.301246,0.142027
9239,0.372565,0.123431
9240,0.348116,0.129921
9241,0.420718,0.472825
9242,0.464051,0.293197
9245,0.419614,0.129167
9246,0.26957,0.408743
9247,0.366893,0.300407
9248,0.515426,0.463011
9249,0.232885,0.162111
9250,0.441848,0.355616
9251,0.285159,0.468027
9252,0.119608,0.485871
9254,0.28723,0.311462
9255,0.437481,0.489918
9256,0.394424,0.120186
9257,0.45027,0.176311
9258,0.387601,0.441908
9259,0.330349,0.123189
9260,0.392095,0.113926
9261,0.271999,0.147046
9262,0.022373,0.015716
9263,0.470858,0.407766
9264,0.371784,0.417788
9265,0.411654,0.455352
9266,0.341188,0.557038
9267,0.41155,0.425386
9268,0.324599,0.407308
9269,0.343938,0.107716
9270,0.160239,0.53653
9271,0.341455,0.125047
9272,0.403649,0.482102
9273,0.293463,0.091133
9275,0.320641,0.50431
9276,0.225568,0.470129
9277,0.343168,0.553272
9278,0.262842,0.114226
9280,0.36075,0.393427
9281,0.376335,0.399672
9282,0.342523,0.467275
9283,0.113588,0.363504
9284,0.363085,0.562359
9285,0.494515,0.416302
9286,0.329208,0.129752
9287,0.37063,0.081568
9288,0.44437,0.43912
9289,0.357538,0.542127
9290,0.378921,0.16954
9291,0.4086,0.540076
9292,0.136133,0.556826
9293,0.291533,0.448469
9294,0.079804,0.126367
9295,0.365039,0.117861
9296,0.329908,0.120532
9297,0.381797,0.414191
9298,0.325995,0.4001
9299,0.464799,0.37179
9300,0.209505,0.484347
9301,0.357773,0.3016
9302,0.264376,0.406842
9303,0.309259,0.465274
9304,0.383304,0.452731
9305,0.347568,0.154857
9307,0.437486,0.329383
9308,0.385086,0.432535
9309,0.391844,0.43201
9310,0.183808,0.094089
9311,0.318988,0.515669
9312,0.355349,0.113188
9315,0.077193,0.027161
9316,0.360739,0.356608
9317,0.404174,0.414924
9318,0.295641,0.410132
9319,0.450136,0.609108
9320,0.408808,0.39068
9321,0.33082,0.28313
9322,0.269156,0.377497
9323,0.340806,0.662576
9324,0.338487,0.646813
9325,0.279551,0.299169
9326,0.419515,0.304122
9327,0.406468,0.079893
9328,0.305156,0.485677
9329,0.358377,0.847111
9330,0.38052,0.463472
9331,0.471868,0.480008
9332,0.352551,0.133268
9333,0.262346,0.520478
9334,0.414802,0.361253
9335,0.416972,0.60964
9336,0.275924,0.421073
9337,0.396037,0.423511
9338,0.356323,0.325374
9339,0.279577,0.490104
9340,0.331525,0.481726
9341,0.337321,0.468783
9342,0.218464,0.113255
9343,0.141688,0.453274
9344,0.301935,0.407534
9345,0.365445,0.304701
9346,0.439704,0.579013
9347,0.270582,0.487397
9348,0.456666,0.307764
9349,0.421095,0.456841
9350,0.416164,0.464014
9351,0.382927,0.450857
9352,0.406774,0.494517
9353,0.348361,0.121002
9354,0.252968,0.464991
9355,0.487151,0.507131
9356,0.292189,0.4406
9357,0.459783,0.414782
9358,0.401295,0.180529
9359,0.354926,0.568393
9360,0.114536,0.497084
9361,0.422507,0.417654
9362,0.374551,0.30903
9363,0.148105,0.393286
9364,0.317995,0.545204
9365,0.343376,0.682031
9366,0.284255,0.494947
9367,0.386071,0.415325
9368,0.373976,0.521734
9369,0.387537,0.458089
9370,0.272198,0.11583
9371,0.368872,0.396299
9372,0.298415,0.084787
9373,0.42938,0.46502
9374,0.346177,0.358685
9375,0.377699,0.473087
9376,0.459304,0.491234
9377,0.359974,0.424252
9378,0.383587,0.419553
9379,0.394781,0.48963
9380,0.383335,0.43202
9381,0.369486,0.641354
9382,0.162028,0.282564
9383,0.33072,0.463538
9384,0.343397,0.075854
9385,0.310834,0.461717
9386,0.443528,0.441914
9387,0.301224,0.138074
9388,0.367072,0.101456
9389,0.438218,0.673955
9390,0.366015,0.419932
9391,0.413062,0.452737
9392,0.314926,0.498966
9393,0.498402,0.398728
9394,0.420153,0.535837
9395,0.432691,0.469044
9396,0.281407,0.488068
9397,0.099437,0.566707
9398,0.298527,0.453451
9399,0.400998,0.292268
9400,0.328201,0.494289
9401,0.386445,0.485207
9402,0.391841,0.414728
9403,0.426423,0.146159
9404,0.457055,0.344367
9406,0.393681,0.465098
9407,0.256403,0.44805
9408,0.121437,0.450658
9409,0.310274,0.15008
9410,0.328576,0.099149
9411,0.363713,0.396066
9412,0.388723,0.107396
9413,0.402709,0.297771
9414,0.311974,0.576637
9415,0.402809,0.305147
9416,0.351652,0.132211
9417,0.358942,0.525313
9418,0.351445,0.123854
9419,0.47443,0.526364
9420,0.406096,0.388672
9421,0.430705,0.1927
9422,0.343403,0.43172
9423,0.426391,0.43691
9424,0.35955,0.120819
9425,0.382994,0.480203
9426,0.471886,0.435043
9427,0.414682,0.449726
9428,0.389008,0.410673
9429,0.118781,0.442704
9430,0.371905,0.387307
9432,0.351203,0.114756
9433,0.395557,0.584447
9434,0.279957,0.128124
9435,0.343932,0.427303
9436,0.237974,0.38236
9437,0.351783,0.475635
9438,0.385063,0.481113
9439,0.32102,0.251002
9440,0.26393,0.367453
9441,0.154831,0.186356
9442,0.409618,0.413851
9443,0.482123,0.436318
9444,0.430901,0.520587
9445,0.490727,0.406127
9446,0.349865,0.576482
9447,0.286791,0.442547
9448,0.381072,0.278612
9449,0.430846,0.11849
9450,0.376034,0.542803
9451,0.348414,0.394326
9452,0.271038,0.143732
9453,0.353048,0.119768
9454,0.358059,0.724884
9455,0.434998,0.687489
9456,0.362874,0.656643
9457,0.30754,0.492151
9458,0.424071,0.492811
9459,0.358507,0.546009
9460,0.369991,0.569802
9461,0.349391,0.297425
9462,0.372541,0.486601
9463,0.441931,0.335912
9464,0.391763,0.512067
9465,0.321994,0.111334
9466,0.478169,0.466265
9467,0.357224,0.640555
9468,0.387884,0.101963
