OBJECTID,LSI,LPI,MENN,SHDI
423,1.0,100.0,0.0,0.6900666586707636
424,2.0365853658536586,33.57487922705314,13.072711517240412,0.6480090423717435
426,1.0,100.0,0.0,0.6900666586707636
427,2.0833333333333335,43.53741496598639,12.360679774997898,1.1083515269388597
428,1.7,82.6086956521739,0.0,0.3325942143118925
429,2.130952380952381,76.64399092970521,10.0,0.6381656291644605
430,1.7857142857142858,66.43990929705215,20.0,0.4937297328275828
434,1.4166666666666667,89.97722095671982,110.0,0.2863576734199716
435,1.7121212121212122,95.36679536679537,46.5685424949238,0.04437864611106614
437,1.7380952380952381,52.38095238095238,20.0,0.4349015678890801
438,1.6666666666666667,55.55555555555556,21.622776601683793,0.42063851661235563
439,2.0357142857142856,43.764172335600904,24.608925642583355,0.5039608287467429
440,1.7857142857142858,75.51020408163265,45.42249612146584,0.6934861246932844
441,1.3452380952380953,79.59183673469387,0.0,0.6326128830576384
442,2.5476190476190474,81.859410430839,12.95819972460145,0.48085701324151275
443,2.230769230769231,100.0,0.0,0.6900666586707636
444,1.5,75.05668934240363,0.0,0.563639241089708
445,2.142857142857143,57.82312925170068,19.047619047619047,0.37677016125643675
447,1.4880952380952381,72.78911564625851,50.0,0.6112750245568153
448,1.9404761904761905,64.17233560090703,57.54203902872781,0.933751920223674
449,1.0,100.0,0.0,0.6900666586707636
450,1.6071428571428572,53.28798185941043,20.0,0.3685820682042506
451,1.4404761904761905,76.64399092970521,0.0,0.5987564209027463
453,1.9642857142857142,65.53287981859411,28.588598808285507,0.496248763305596
454,1.7142857142857142,57.20823798627002,20.0,0.4171374533768252
455,2.261904761904762,32.426303854875286,96.3014581273465,1.4929027884673591
456,2.0595238095238093,65.26806526806527,12.100729130485597,0.8880682392425028
457,1.0,100.0,0.0,0.6900666586707636
458,2.3214285714285716,35.600907029478456,12.3606797749979,1.4174146933877094
459,1.6547619047619047,65.98639455782313,26.055512754639892,0.4457391740388933
460,2.0595238095238093,43.31065759637188,30.395092849372034,1.0716802500022278
461,1.630952380952381,47.16553287981859,60.0,0.6884907138053875
462,1.5952380952380953,68.93424036281179,34.721359549995796,0.5287101190234743
463,1.369047619047619,69.61451247165533,0.0,0.6083214523323685
464,1.0357142857142858,99.54648526077098,0.0,0.02028458805428382
465,2.0,40.34090909090909,123.01886792452831,1.2774755025528988
466,1.8095238095238095,75.51020408163265,30.0,0.6844422159667276
467,1.0,100.0,0.0,0.6900666586707636
469,1.9642857142857142,41.26984126984127,20.43318045620151,0.7708831857701219
470,1.630952380952381,53.51473922902494,0.0,0.9824665866355528
471,1.6428571428571428,79.13832199546485,120.0,0.6062406405515965
472,3.4404761904761907,50.35294117647059,14.71953248292975,0.9408368170040473
473,1.4285714285714286,85.03401360544218,26.055512754639892,0.3430165183285131
474,2.282051282051282,46.94960212201592,16.021220159151195,0.35186143566955463
476,1.869047619047619,58.73015873015873,18.95346881172206,0.6900666586707636
477,1.0,100.0,0.0,0.6900666586707636
478,1.619047619047619,59.63718820861678,0.0,0.8450275847396398
479,2.9571428571428573,28.04054054054054,12.360679774997898,0.7912412616010354
480,1.0,100.0,0.0,0.6900666586707636
481,1.869047619047619,58.73015873015873,18.95346881172206,0.6900666586707636
482,3.2261904761904763,33.10657596371882,26.429578196318232,1.2461814605343724
483,1.8452380952380953,62.811791383219955,18.123424315804744,0.8110281778085999
484,1.8928571428571428,36.281179138321995,20.0,0.5652443087151883
485,1.5952380952380953,68.70748299319727,0.0,0.8034514251215394
486,2.2142857142857144,31.058823529411764,18.346439719451958,0.5903754195728288
487,1.6666666666666667,44.67120181405895,20.0,0.6305810283860147
488,1.2261904761904763,90.02267573696145,0.0,0.3158302038226156
489,1.8452380952380953,64.39909297052154,12.360679774997898,0.4359000187391009
493,1.0,100.0,0.0,0.6900666586707636
494,1.7738095238095237,68.61826697892272,0.0,0.9089607598602922
495,1.7142857142857142,53.96825396825397,10.0,0.662767406093249
496,2.5,34.60620525059666,52.102600442967486,1.0259161573291866
497,2.4761904761904763,35.82766439909297,35.36876722679271,0.8702230940565302
498,2.5,71.42857142857143,20.0,0.7050057685458843
